,strain,plasmid,backbone,iptg,log_mean_gfp,log_mean_v,log_std_gfp,log_std_v,log_rho,fit_goodness,std_gfp_correct,volume_decomposed_log_mean_gfp,rrpu
1636,CC118Lpir,Srpr_s2,pSeva231,10,-0.03382358900757182,2.2166373053541935,0.4698966900867029,0.6053063313099302,0.343532962976082,0.9851052481264408,0.44129906866756,0.015531884216023778,0.9315060967160681
1637,CC118Lpir,Srpr_s2,pSeva231,20,-0.3856350650365609,2.055881047427952,0.3701945189481354,0.6693380692721206,0.21589583286579125,0.9961523106259562,0.3614640000905269,-0.34434090194215744,0.05698844213519301
1638,CC118Lpir,Srpr_s2,pSeva231,30,-0.33392795235501554,2.186846624346895,0.3743985600222369,0.6327791553993987,0.15033312127075396,0.9942421901361156,0.3701436698659795,-0.31481636217859504,0.1174867553584943
1639,CC118Lpir,Srpr_s2,pSeva231,40,-0.3855301628334378,2.2081176322854628,0.35816628206176715,0.6685096614345319,0.1546938486584891,0.9931002480533164,0.35385483945041607,-0.3694853081183829,0.006855179470160784
1640,CC118Lpir,Srpr_s2,pSeva231,70,-0.3841715730525209,2.22795548785654,0.3650395804580158,0.6578937220298032,0.13451455632858011,0.9931752704757956,0.3617219612040827,-0.3712031608360517,0.0034758848309865724
1641,CC118Lpir,Srpr_s2,pSeva231,100,-0.39299110516143504,2.2484047019554367,0.3651515503237871,0.6780438972172426,0.11785654155273892,0.993220016784994,0.36260667470609337,-0.383260876641002,-0.020080922363858677
1642,CC118Lpir,Srpr_s2,pSeva231,200,-0.3651092683408244,2.217805820937304,0.3664657192537187,0.6630192843759801,0.13744751248365472,0.993780477642466,0.3629876120238596,-0.3511380896161865,0.043311554144702884
1643,CC118Lpir,Srpr_s2,pSeva231,500,-0.34290291777621196,2.219005650867496,0.3682300986015422,0.6599554379272984,0.14525637152849175,0.9904630167830324,0.3643246686533359,-0.3280952690633007,0.09005601265656875
1644,CC118Lpir,Srpr_s2,pSeva231,1000,-0.3252922572281696,2.2760423366578655,0.379627326880802,0.6416560428522912,0.1497357995391133,0.9873702957962665,0.3753474251496232,-0.31415955695934955,0.1188530197658923
1645,CC118Lpir,Srpr_s2,pSeva231,2000,-0.2754089440970001,2.568845196754081,0.3815797935878938,0.6436676673617855,0.1756171723481336,0.9903654498880621,0.3756494848993823,-0.29280943355065403,0.16375707191929204
1646,CC118Lpir,Srpr_s3,pSeva231,0,1.0520565061782123,2.471605382362004,0.4546692327016364,0.5515110800213486,0.555381072254349,0.9835419263655292,0.37810110358272414,1.0200537191051082,5.939006234382987
1647,CC118Lpir,Srpr_s3,pSeva231,5,0.19847912882890373,2.3840585369457985,0.4638185316441025,0.634257145340418,0.4428431589805537,0.991536713578471,0.4158592755583722,0.20419504673908875,1.5322960260314273
1648,CC118Lpir,Srpr_s3,pSeva231,10,0.27364145164540593,2.197612382523154,0.5348560987856246,0.5898575534175929,0.4134366770346948,0.9772397892401676,0.4870040606415216,0.3501543008279189,2.0814208106522276
1649,CC118Lpir,Srpr_s3,pSeva231,20,-0.2906740597730409,2.256159566129724,0.3981559846757872,0.6467605866993047,0.2604330616307263,0.9940798725434772,0.3844163805006807,-0.26733861942848397,0.21859720488126014
1650,CC118Lpir,Srpr_s3,pSeva231,30,-0.2677479811143411,2.2695028220367623,0.3936056769900539,0.6315981244725412,0.2290078614694315,0.9936042295017188,0.3831454380675536,-0.24888013650015686,0.25922144291055516
1651,CC118Lpir,Srpr_s3,pSeva231,40,-0.3748376321230403,2.234655118151242,0.3639186132891453,0.6494977945457364,0.15687388523491916,0.9910397674656084,0.3594128070430445,-0.3601539992303169,0.025313131633081097
1652,CC118Lpir,Srpr_s3,pSeva231,70,-0.35361640443708225,2.336308258578194,0.3717641603687974,0.6564678217541149,0.14905214817481635,0.9881449950670382,0.36761130810742143,-0.3480959575563192,0.04942125607915041
1653,CC118Lpir,Srpr_s3,pSeva231,100,-0.38927742119676,2.2375702501966237,0.363745339296558,0.637886286141062,0.14179551150956524,0.9929404099389956,0.36007004575034474,-0.3760056930577523,-0.005940732038592872
1654,CC118Lpir,Srpr_s3,pSeva231,200,-0.3188484660139562,2.2979033475470843,0.3744125789955712,0.6271598017156097,0.14904762765368004,0.9889039450512338,0.3702303972641427,-0.3096117452804989,0.1283378850465946
1655,CC118Lpir,Srpr_s3,pSeva231,500,-0.3399973853246549,2.2403790703416533,0.3734942501968875,0.6193813499241173,0.1564215538570317,0.9910431156180204,0.36889667993627295,-0.3247801053426454,0.09687019311681781
1656,CC118Lpir,Srpr_s3,pSeva231,1000,-0.3313386876065009,2.2629495100543826,0.3745153778249861,0.6291052352230255,0.16649936730886836,0.9901716746820892,0.3692877278956148,-0.3175849326293085,0.11173752038518084
1657,CC118Lpir,Srpr_s3,pSeva231,2000,-0.2791900803069606,2.5821937129658292,0.38944367422938936,0.6488314447130868,0.17870301971892907,0.987207158555948,0.38317482262666974,-0.2985491887163091,0.15159071347102224
1658,CC118Lpir,Srpr_s4,pSeva231,0,-0.32564121068975965,2.494458163740876,0.36611930950063387,0.6759837532115001,0.22139598808193528,0.9904334052309056,0.3570336894507524,-0.33676279494949324,0.07234664926187437
1659,CC118Lpir,Srpr_s4,pSeva231,5,-0.36828312518649337,2.3394199937062448,0.3642056632588971,0.6789244468920104,0.1587418749038019,0.9910924048747836,0.35958757874679925,-0.3629788339018814,0.01970723072170656
1660,CC118Lpir,Srpr_s4,pSeva231,10,-0.3343456714200937,2.286021749048624,0.3685551511076967,0.6638888262076742,0.19311633086216065,0.9912509564418484,0.3616174200702395,-0.3219431152269182,0.10271947219114871
1661,CC118Lpir,Srpr_s4,pSeva231,20,-0.3887717741740725,2.317631930066263,0.3585713741240077,0.6660925632722938,0.13915197720599687,0.9902837965446064,0.3550828465861883,-0.3824737054547799,-0.01855170019517898
1662,CC118Lpir,Srpr_s4,pSeva231,30,-0.4008577972069909,2.3291162074066345,0.3568796335187464,0.6704009447676706,0.1541128969665954,0.9920171677990413,0.35261607997866423,-0.39490228723006104,-0.042556487071441974
1663,CC118Lpir,Srpr_s4,pSeva231,40,-0.3628859114833903,2.3449058976155324,0.3687218500758345,0.6678161129697158,0.15080775476106886,0.9905679857594201,0.3645048185843504,-0.3581561760928029,0.029287394373709197
1664,CC118Lpir,Srpr_s4,pSeva231,70,-0.37076685408295545,2.381162382381864,0.3594462962498111,0.6623069982523143,0.16147019316027608,0.991906827969498,0.35472949440927204,-0.3689663049502531,0.007877285194404525
1665,CC118Lpir,Srpr_s4,pSeva231,100,-0.3747083235106303,2.3887868131977528,0.3589872611498538,0.6689050117328915,0.1508542680624773,0.991902280138282,0.3548790154128669,-0.3736621483710622,-0.0013512510819294339
1666,CC118Lpir,Srpr_s4,pSeva231,200,-0.3642811179921343,2.3882669386234268,0.3713010949120498,0.6660572579965265,0.1658001800134709,0.9904371165083772,0.36616205332459395,-0.36303871675612587,0.019588564170290645
1667,CC118Lpir,Srpr_s4,pSeva231,500,-0.3819897296284308,2.3431961150051444,0.3515739603956928,0.6470912090217147,0.1309167758246167,0.9906596318495412,0.3485480905156466,-0.3778277766144574,-0.009501584895876325
1668,CC118Lpir,Srpr_s4,pSeva231,1000,-0.3737622061799684,2.389515918893756,0.36870933445954457,0.6478176845460759,0.15920075316389745,0.9881854180134544,0.3640069006990977,-0.372657400554494,0.0006196934200753789
1669,CC118Lpir,Srpr_s4,pSeva231,2000,-0.3098799535001261,2.5903371112692852,0.381039586892761,0.6456440155526585,0.15534117556709987,0.9891045634102033,0.3764141018038268,-0.3271729491520877,0.0919495350744448
1670,KT2440,1201,pSeva251,0,0.19095014934414534,2.5376134917851205,0.4561061515952575,0.7671023217931524,0.31872485111058424,0.9806774498987856,0.4323189759221575,0.12377930663318792,0.005002537159704187
1671,KT2440,1201,pSeva251,5,0.057754316206958776,2.5430395913865165,0.43251979651241945,0.7457401698822207,0.3099314565419214,0.9806139229357554,0.41122204739714585,-0.00693527593441234,0.000486520224424292
1672,KT2440,1201,pSeva251,10,0.07526771181364895,2.517617920387412,0.4521858603825305,0.7386004382614371,0.3511306924837521,0.9823527730082724,0.42339358521371095,0.003370797143379195,0.000821540539414664
1673,KT2440,1201,pSeva251,20,0.07956236874959262,2.5274980902936823,0.4587957768219535,0.7323650994952388,0.3623627139014985,0.9840774895420248,0.4276147118530769,0.0013972280517637787,0.0007571180075935411
1674,KT2440,1201,pSeva251,30,0.06837302320384878,2.5552145306532004,0.4443961945852799,0.733545244369308,0.3089406038064796,0.980911887539824,0.4226569254390353,-0.0012604928168246494,0.000670563596517581
1675,KT2440,1201,pSeva251,40,0.09500009860003766,2.5593983078274247,0.4561910719585189,0.7160179188586727,0.38758428246040905,0.9797209040520424,0.42053256445342735,0.0020937386120347032,0.0007798394442373255
1676,KT2440,1201,pSeva251,70,0.017963439773354455,2.4771248420361736,0.4447714722813537,0.7341109466722163,0.3159162992351428,0.9805984888599732,0.4219934191173549,-0.03830102382357983,-0.0005121004014848526
1677,KT2440,1201,pSeva251,100,0.09270022571564873,2.61155765976954,0.4654795786944184,0.7549975875313328,0.3627440852042082,0.9827063619391362,0.4337752042867525,-0.003106652331867727,0.0006105746837581447
1678,KT2440,1201,pSeva251,200,0.061939206642333676,2.607681308525742,0.4468678492276877,0.7403280874231185,0.3231604750249765,0.9806351346023028,0.4228907884311519,-0.0208677364767459,3.9070745503188205e-05
1679,KT2440,1201,pSeva251,500,-0.07860076946716223,2.2856865134967235,0.4221102859884506,0.7129511038709456,0.3388232896961374,0.9899246029238372,0.3971424751028517,-0.09916684176024328,-0.002362816276912518
1680,KT2440,1201,pSeva251,1000,-0.12415268228018846,2.289723586242246,0.4006105567403068,0.7248060845411047,0.3351749236017271,0.9883927185870957,0.3774376061586291,-0.14389315508217515,-0.0036527562840321607
1681,KT2440,1201,pSeva251,2000,-0.037376613220497915,2.4073545320119365,0.426173705423081,0.7457408193886339,0.3501134099525821,0.9867651921716399,0.3992000287401492,-0.08223270124774629,-0.0018591672981615797
1682,KT2440,1717,pSeva251,0,3.6723559074244014,2.1735067258978025,0.5775303733908537,0.663413698620033,0.44724372013053104,0.9905264409645428,0.5165501702783066,3.676116593000777,1.25422425590566
1683,KT2440,1717,pSeva251,5,3.364423405557827,2.176804116158228,0.5900918454595176,0.6645595532171235,0.4016128634854338,0.9879559361188284,0.5404117397206925,3.366692019872876,0.9119592985174486
1684,KT2440,1717,pSeva251,10,3.4388535747675197,2.1000122526433764,0.5886921394566346,0.6771556765620449,0.4323105328740371,0.9911149518304228,0.530838297871444,3.4701054404475054,1.0147874744143806
1685,KT2440,1717,pSeva251,20,3.3766915387344505,2.1709668674480977,0.6288613846489968,0.6831161756588335,0.3509387888767159,0.990346335960692,0.5888647953940457,3.38063258099195,0.925208713785005
1686,KT2440,1717,pSeva251,30,3.431433309702676,2.185993621177853,0.5919430130733926,0.6767991195799521,0.4004510366698344,0.9857534457055056,0.5424081315578835,3.430442860667537,0.9740874687913489
1687,KT2440,1717,pSeva251,40,3.323302203152096,2.13230290690268,0.6273701639942084,0.6800528018627962,0.3860789717967315,0.99181586675054,0.5787274778434274,3.3414180166782117,0.8884042934953336
1688,KT2440,1717,pSeva251,70,3.536807670107581,2.091956657251516,0.5804247308784197,0.6616873565269907,0.4332539987282149,0.9912121192993786,0.5231204790293397,3.571471272600128,1.126444609872614
1689,KT2440,1717,pSeva251,100,3.376754018560743,2.1641634032259573,0.5932196044549037,0.6847405270806323,0.4266871277733612,0.9901257716291376,0.5365073953931152,3.383778363013662,0.9282241628568775
1690,KT2440,1717,pSeva251,200,3.453587995570436,2.1277692751263166,0.5925368889841228,0.6751232107335801,0.39794933432133217,0.9889137824075821,0.5435977234131373,3.4729362644394075,1.0177545279495674
1691,KT2440,1717,pSeva251,500,3.511948272829564,2.1948160197071784,0.605951103159412,0.6920797818329617,0.38682249952158937,0.987991787226024,0.5587803499388474,3.5080025202686667,1.0552132764855755
1692,KT2440,1717,pSeva251,1000,3.421659405429637,2.2396961804247635,0.6253627398278376,0.7127860947090691,0.3809621961326435,0.9876443926698032,0.5782045201383031,3.4027648313879686,0.946626791544535
1693,KT2440,1717,pSeva251,2000,3.5474678413028764,2.4403934665654776,0.6230675038041188,0.7315495752001714,0.37115812948275184,0.9857178719283864,0.5785615900436459,3.4661533197074674,1.010659186684396
1694,KT2440,1818,pSeva251,0,0.01378848825775898,2.2581938142814617,0.4295102345979937,0.6904009325316625,0.4182090774683715,0.9886014908093752,0.3901459632340771,-0.0057319451850411434,0.0005254591898412878
1695,KT2440,1818,pSeva251,5,-0.11280943179683398,2.2408660376951666,0.41446779114554577,0.662427287304059,0.4073821041175706,0.9899387920049956,0.3785159458317937,-0.12751672139005285,-0.0031871291312894285
1696,KT2440,1818,pSeva251,10,-0.05564013640750378,2.2693143969440785,0.41915095755290505,0.6597226606602389,0.42648605848568943,0.9875502064285842,0.37911958317270666,-0.07898344752226058,-0.0017615501323277074
1697,KT2440,1818,pSeva251,20,-0.08721996827069747,2.189360327114366,0.4054166355538289,0.6730851851505538,0.3855610667228308,0.9870573568659604,0.3740707619004777,-0.08865856056218388,-0.0020512876679728807
1698,KT2440,1818,pSeva251,30,-0.04548297103107792,2.2596622587507413,0.4139957922257652,0.6747756168918484,0.4364300997384693,0.9889390616421702,0.3724878149865733,-0.06596594279160169,-0.0013672694766486133
1699,KT2440,1818,pSeva251,40,-0.04651081003244137,2.155691236307041,0.4210918117331138,0.6563676675728434,0.4182556962875056,0.9914701597779534,0.38249004340193904,-0.039138540769244036,-0.0005383382274815241
1700,KT2440,1818,pSeva251,70,0.0481638030464848,2.0575741201278963,0.4705385292909514,0.6655339613362536,0.3761635687019833,0.9951107797928068,0.43597901486307655,0.08156502308021825,0.0034790750964205823
1701,KT2440,1818,pSeva251,100,0.1964832408885244,2.117721432857176,0.5608468026947715,0.6640796898769319,0.31323237135411564,0.9925849045982847,0.5326230365576414,0.21379584908883886,0.008474079603533212
1702,KT2440,1818,pSeva251,200,0.741325286538683,2.126287916354612,0.7968621191252743,0.7146470890193974,0.2251468528139261,0.9921177923768064,0.7764025570569624,0.7556043700093256,0.03747405171634918
1703,KT2440,1818,pSeva251,500,1.742969361786736,2.1721050562511075,0.8966816857839882,0.7096270454366923,0.19034979452845546,0.9934180059132058,0.8802870551774788,1.7456297325093295,0.15472764964064775
1704,KT2440,1818,pSeva251,1000,2.283556234307832,2.0277615623658938,0.8988514296559846,0.7181624818707176,0.20465856772135946,0.9952733959625624,0.8798258219691509,2.323363082649436,0.30063298896519863
1705,KT2440,1818,pSeva251,2000,2.896489969906945,2.3461958167324943,0.8062523394820122,0.7547306653328419,0.2124757887280931,0.9832702190085169,0.7878426407471435,2.859485328527433,0.536487314422336
1706,KT2440,Amer_f1,pSeva251,0,4.71873262299191,2.0585352265977512,0.6233308290619134,0.6708508005952121,0.4258774652201613,0.9923019127022747,0.563977796692234,4.768050193769462,3.800697361382651
1707,KT2440,Amer_f1,pSeva251,5,4.471959298419164,2.0292754532145554,0.6681385722394039,0.6776170615163831,0.3466339663954981,0.990238715166242,0.6267142989244086,4.524556726860018,2.9724241239600007
1708,KT2440,Amer_f1,pSeva251,10,4.400261723513967,2.070552633087508,0.6702624424446489,0.7037601447877789,0.31812128843248794,0.9894381028150462,0.6354423238822756,4.434381160295069,2.713367512669289
1709,KT2440,Amer_f1,pSeva251,20,4.405789017576964,2.085421728104786,0.6803504118609465,0.6887167282277425,0.3138980276337603,0.9903411664286036,0.6459632579900507,4.436097956054722,2.718084544110615
1710,KT2440,Amer_f1,pSeva251,30,4.437011704500692,2.099522417379508,0.6704216827803055,0.7171830100244033,0.3046270636226249,0.9907041479803822,0.6385576844221563,4.460830388953768,2.786945234275771
1711,KT2440,Amer_f1,pSeva251,40,4.376528983542359,2.0610009858580765,0.667272742254069,0.6845618541581461,0.29504645761773457,0.9890936455861931,0.6375677003262331,4.411662934114894,2.6517040588007537
1712,KT2440,Amer_f1,pSeva251,70,4.553808075801063,2.0556070148574936,0.6477560023612263,0.6875628372613214,0.36158314350030185,0.9910252353108276,0.6039287460413486,4.597260835640622,3.198983551234507
1713,KT2440,Amer_f1,pSeva251,100,4.566816719975606,2.1297690752443565,0.6407925170636809,0.6970208816338054,0.3484088040944924,0.9890701157883032,0.6006421771415069,4.583919819314813,3.156167145821201
1714,KT2440,Amer_f1,pSeva251,200,4.4727872641876525,2.0624745442199326,0.6911603009233966,0.6968642539231109,0.2875190497474811,0.9898283143466152,0.6619760014374497,4.507204245675943,2.9207421578756922
1715,KT2440,Amer_f1,pSeva251,500,4.477827393923259,2.1365313389488816,0.6771558751253727,0.6866385123991314,0.3206445870838957,0.9895720481017856,0.6414017620938008,4.49257395388279,2.877859283657432
1716,KT2440,Amer_f1,pSeva251,1000,4.617850844233778,2.105152162529373,0.6599201897284369,0.6902549061653115,0.33142480580944345,0.9902500518921694,0.6226225804529725,4.642570195296228,3.348737715541987
1717,KT2440,Amer_f1,pSeva251,2000,4.6530637929670515,2.340296165428444,0.6478131238036265,0.7217328654405589,0.3671633220582351,0.9854506147059192,0.6025675810809213,4.6012801186336425,3.2119953304782634
1718,KT2440,Amtr_a1,pSeva251,0,2.2095874411587686,2.1864679380664205,0.6317806096529465,0.6852720861728709,0.3930831908199651,0.9778357784556534,0.5809241102929572,2.2083907224637525,0.26452190916821006
1719,KT2440,Amtr_a1,pSeva251,5,2.1274267503163085,2.12728259295598,0.6917243584427587,0.6812399445209243,0.3164192886747377,0.9855501172434978,0.6561831705538048,2.1453813901069614,0.24642366929927106
1720,KT2440,Amtr_a1,pSeva251,10,2.087240629603948,2.0592074882019693,0.6903510255578846,0.6806498462587608,0.3399384792384617,0.9821604991760724,0.6492390172574987,2.1299793938380653,0.24217048575865766
1721,KT2440,Amtr_a1,pSeva251,20,2.089435399490621,2.086815454625975,0.7073480478630708,0.6942214160917309,0.3127157217246451,0.9868020707417438,0.6718722551427043,2.1201353610076867,0.2394862199504273
1722,KT2440,Amtr_a1,pSeva251,30,2.110795275825646,2.0759700657035705,0.6835528901658035,0.681994846441722,0.3694552137493675,0.9811437010656336,0.6351905237065602,2.1504897499922566,0.24784884544073035
1723,KT2440,Amtr_a1,pSeva251,40,2.192382410984405,2.070421439503644,0.6500843847201045,0.6653116540964127,0.3771974211844804,0.9820682770100048,0.6020645213702284,2.2339359367013305,0.27219040798355126
1724,KT2440,Amtr_a1,pSeva251,70,2.1754611359494955,2.0911925235304856,0.6646276174703665,0.6835926907643247,0.4000448487693283,0.9829624404176514,0.6091282631747673,2.211233775481129,0.2653657186287747
